ADM_SECT_GBN|ADM_CD|ADM_SECT_NM|LOWEST_ADM_SECT_NM|DEL_YMD|CHG_BEF_ADM_SECT_GBN|CRE_YMD|CHG_BEF_ADM_SECT_CD|COL_ADM_SECT_CD
A|4687037000|전라남도 영광군 법성면|법성면|||19880423||26110
A|4687038000|전라남도 영광군 낙월면|낙월면|||19880423||26110
A|4687038500|전라남도 영광군 낙월면안마출장소|낙월면안마출장소|||19880423||26110
A|4688000000|전라남도 장성군|장성군|||19880423||26110
A|4688025000|전라남도 장성군 장성읍|장성읍|||19880423||26110
A|4688031000|전라남도 장성군 진원면|진원면|||19880423||26110
A|4688032000|전라남도 장성군 남면|남면|||19880423||26110
A|4688033000|전라남도 장성군 동화면|동화면|||19880423||26110
A|4688034000|전라남도 장성군 삼서면|삼서면|||19880423||26110
A|4688035000|전라남도 장성군 삼계면|삼계면|||19880423||26110
A|4688036000|전라남도 장성군 황룡면|황룡면|||19880423||26110
A|4688037000|전라남도 장성군 서삼면|서삼면|||19880423||26110
A|4688038000|전라남도 장성군 북일면|북일면|||19880423||26110
A|4688039000|전라남도 장성군 북이면|북이면|||19880423||26110
A|4688040000|전라남도 장성군 북하면|북하면|||19880423||26110
A|4689000000|전라남도 완도군|완도군|||19880423||26110
A|4689025000|전라남도 완도군 완도읍|완도읍|||19880423||26110
A|4689025300|전라남도 완도군 금일읍|금일읍|||19880423||26110
A|4689025600|전라남도 완도군 노화읍|노화읍|||19880423||26110
A|4689029000|전라남도 완도군 노화읍넙도출장소|노화읍넙도출장소|||19880423||26110
A|4689031000|전라남도 완도군 군외면|군외면|||19880423||26110
A|4689032000|전라남도 완도군 신지면|신지면|||19880423||26110
A|4689033000|전라남도 완도군 고금면|고금면|||19880423||26110
A|4689034000|전라남도 완도군 약산면|약산면|||19880423||26110
A|4689035000|전라남도 완도군 청산면|청산면|||19880423||26110
A|4689035500|전라남도 완도군 청산면모도출장소|청산면모도출장소|||19880423||26110
A|4689036000|전라남도 완도군 소안면|소안면|||19880423||26110
A|4689037000|전라남도 완도군 금당면|금당면|||19880423||26110
A|4689038000|전라남도 완도군 보길면|보길면|||19880423||26110
A|4689039000|전라남도 완도군 생일면|생일면|||19890401||26110
A|4690000000|전라남도 진도군|진도군|||19880423||26110
A|4690025000|전라남도 진도군 진도읍|진도읍|||19880423||26110
A|4690031000|전라남도 진도군 군내면|군내면|||19880423||26110
A|4690032000|전라남도 진도군 고군면|고군면|||19880423||26110
A|4690033000|전라남도 진도군 의신면|의신면|||19880423||26110
A|4690034000|전라남도 진도군 임회면|임회면|||19880423||26110
A|4690035000|전라남도 진도군 지산면|지산면|||19880423||26110
A|4690036000|전라남도 진도군 조도면|조도면|||19880423||26110
A|4690036500|전라남도 진도군 조도면가사출장소|조도면가사출장소|||19880423||26110
A|4690036600|전라남도 진도군 조도면거차출장소|조도면거차출장소|||19880423||26110
A|4691000000|전라남도 신안군|신안군|||19880423||26110
A|4691025000|전라남도 신안군 지도읍|지도읍|||19880423||26110
A|4691025100|전라남도 신안군 지도읍선도출장소|지도읍선도출장소|||19880423||26110
A|4691025300|전라남도 신안군 압해읍|압해읍||A|20120101|4691043000|26110
A|4691025400|전라남도 신안군 압해읍매화출장소|압해읍매화출장소||A|20120101|4691043500|26110
A|4691025500|전라남도 신안군 압해읍고이도출장소|압해읍고이도출장소||A|20120101|4691043600|26110
A|4691031000|전라남도 신안군 증도면|증도면|||19880423||26110
A|4691031500|전라남도 신안군 증도면병풍출장소|증도면병풍출장소|||19880423||26110
A|4691032000|전라남도 신안군 임자면|임자면|||19880423||26110
A|4691033000|전라남도 신안군 자은면|자은면|||19880423||26110
A|4691034000|전라남도 신안군 비금면|비금면|||19880423||26110
A|4691035000|전라남도 신안군 도초면|도초면|||19880423||26110
A|4691035500|전라남도 신안군 도초면우이도출장소|도초면우이도출장소|||19880423||26110
A|4691036000|전라남도 신안군 흑산면|흑산면|||19880423||26110
A|4691036500|전라남도 신안군 흑산면가거도출장소|흑산면가거도출장소|||19880423||26110
A|4691036600|전라남도 신안군 흑산면태도출장소|흑산면태도출장소|||19880423||26110
A|4691036700|전라남도 신안군 흑산면홍도출장소|흑산면홍도출장소|||19880423||26110
A|4691036800|전라남도 신안군 흑산면대둔도출장소|흑산면대둔도출장소|||19890101||26110
A|4691037000|전라남도 신안군 하의면|하의면|||19880423||26110
A|4691038000|전라남도 신안군 신의면|신의면|||19880423||26110
A|4691039000|전라남도 신안군 장산면|장산면|||19880423||26110
A|4691040000|전라남도 신안군 안좌면|안좌면|||19880423||26110
A|4691040500|전라남도 신안군 안좌면자라출장소|안좌면자라출장소|||19880423||26110
A|4691041000|전라남도 신안군 팔금면|팔금면|||19880423||26110
A|4691042000|전라남도 신안군 암태면|암태면|||19880423||26110
L|4600000000|전라남도|전라남도||L|19880423|18000000|26110
L|4611000000|전라남도 목포시|목포시||L|19880423|18020000|26110
L|4611010100|전라남도 목포시 용당동|용당동||L|19880423|18020100|26110
L|4611010200|전라남도 목포시 산정동|산정동||L|19880423|18020200|26110
L|4611010300|전라남도 목포시 연산동|연산동||L|19880423|18020300|26110
L|4611010400|전라남도 목포시 대성동|대성동||L|19970101|18020400|26110
L|4611010500|전라남도 목포시 양동|양동||L|19970101|18020500|26110
L|4611010600|전라남도 목포시 북교동|북교동||L|19880423|18020600|26110
L|4611010700|전라남도 목포시 남교동|남교동||L|19970721|18020700|26110
L|4611010800|전라남도 목포시 호남동|호남동||L|19970101|18020800|26110
L|4611010900|전라남도 목포시 대안동|대안동||L|19970101|18020900|26110
L|4611011000|전라남도 목포시 창평동|창평동||L|19970101|18021000|26110
L|4611011100|전라남도 목포시 명륜동|명륜동||L|19970101|18021100|26110
L|4611011200|전라남도 목포시 죽동|죽동||L|19970101|18021200|26110
L|4611011300|전라남도 목포시 무안동|무안동||L|19880423|18021300|26110
L|4611011400|전라남도 목포시 측후동|측후동||L|19880423|18021400|26110
L|4611011500|전라남도 목포시 상락동1가|상락동1가||L|19880423|18021500|26110
L|4611011600|전라남도 목포시 상락동2가|상락동2가||L|19880423|18021600|26110
L|4611011700|전라남도 목포시 복만동|복만동||L|19970101|18021700|26110
L|4611011800|전라남도 목포시 동명동|동명동||L|19880423|18021800|26110
L|4611011900|전라남도 목포시 광동1가|광동1가||L|19880423|18021900|26110
L|4611012000|전라남도 목포시 광동2가|광동2가||L|19880423|18022000|26110
L|4611012100|전라남도 목포시 광동3가|광동3가||L|19900701|18022100|26110
L|4611012200|전라남도 목포시 영해동1가|영해동1가||L|19970101|18022200|26110
L|4611012300|전라남도 목포시 영해동2가|영해동2가||L|19970101|18022300|26110
L|4611012400|전라남도 목포시 행복동1가|행복동1가||L|19970101|18022400|26110
L|4611012500|전라남도 목포시 행복동2가|행복동2가||L|19970101|18022500|26110
L|4611012600|전라남도 목포시 축복동1가|축복동1가||L|19970101|18022600|26110
L|4611012700|전라남도 목포시 축복동2가|축복동2가||L|19970101|18022700|26110
L|4611012800|전라남도 목포시 축복동3가|축복동3가||L|19970101|18022800|26110
L|4611012900|전라남도 목포시 보광동1가|보광동1가||L|19970101|18022900|26110
L|4611013000|전라남도 목포시 보광동2가|보광동2가||L|19970101|18023000|26110
L|4611013100|전라남도 목포시 보광동3가|보광동3가||L|19970101|18023100|26110
L|4611013200|전라남도 목포시 유달동|유달동||L|19880423|18023200|26110
L|4611013300|전라남도 목포시 대의동1가|대의동1가||L|19900501|18023300|26110
L|4611013400|전라남도 목포시 대의동2가|대의동2가||L|19900501|18023400|26110
L|4611013500|전라남도 목포시 대의동3가|대의동3가||L|19900701|18023500|26110
L|4611013600|전라남도 목포시 중앙동1가|중앙동1가||L|19880423|18023600|26110
L|4611013700|전라남도 목포시 중앙동2가|중앙동2가||L|19880423|18023700|26110
L|4611013800|전라남도 목포시 중앙동3가|중앙동3가||L|19880423|18023800|26110
L|4611013900|전라남도 목포시 만호동|만호동||L|19880423|18023900|26110
L|4611014000|전라남도 목포시 수강동1가|수강동1가||L|19900501|18024000|26110
L|4611014100|전라남도 목포시 수강동2가|수강동2가||L|19900501|18024100|26110
L|4611014200|전라남도 목포시 해안동1가|해안동1가||L|19900501|18024200|26110
L|4611014300|전라남도 목포시 해안동2가|해안동2가||L|19900501|18024300|26110
L|4611014400|전라남도 목포시 해안동3가|해안동3가||L|19900501|18024700|26110
L|4611014500|전라남도 목포시 해안동4가|해안동4가||L|19900501|18024500|26110
L|4611014600|전라남도 목포시 항동|항동||L|19880423|18024600|26110
L|4611014700|전라남도 목포시 중동1가|중동1가||L|19900501|18024700|26110
L|4611014800|전라남도 목포시 중동2가|중동2가||L|19900501|18024800|26110
L|4611014900|전라남도 목포시 유동|유동||L|19880423|18024900|26110
L|4611015000|전라남도 목포시 금동1가|금동1가||L|19900501|18025000|26110
L|4611015100|전라남도 목포시 금동2가|금동2가||L|19900501|18025100|26110
L|4611015200|전라남도 목포시 경동1가|경동1가||L|19900501|18025200|26110
L|4611015300|전라남도 목포시 경동2가|경동2가||L|19900501|18025300|26110
L|4611015400|전라남도 목포시 서산동|서산동||L|19970101|18025400|26110
